image_id,dataset,species,split,width,height,aspect_ratio,area
508,LynxID2025,lynx,train,811,811,1.0,657721
509,LynxID2025,lynx,test,1216,1216,1.0,1478656
510,LynxID2025,lynx,train,972,972,1.0,944784
511,LynxID2025,lynx,train,1097,1097,1.0,1203409
512,LynxID2025,lynx,test,863,863,1.0,744769
513,LynxID2025,lynx,train,307,307,1.0,94249
514,LynxID2025,lynx,train,1386,1386,1.0,1920996
515,LynxID2025,lynx,test,1540,1540,1.0,2371600
516,LynxID2025,lynx,test,682,682,1.0,465124
517,LynxID2025,lynx,train,784,784,1.0,614656
518,LynxID2025,lynx,train,709,709,1.0,502681
519,LynxID2025,lynx,test,433,433,1.0,187489
520,LynxID2025,lynx,test,631,631,1.0,398161
521,LynxID2025,lynx,train,1261,1261,1.0,1590121
522,LynxID2025,lynx,test,413,413,1.0,170569
523,LynxID2025,lynx,train,856,856,1.0,732736
524,LynxID2025,lynx,test,865,865,1.0,748225
525,LynxID2025,lynx,train,829,829,1.0,687241
526,LynxID2025,lynx,test,685,685,1.0,469225
527,LynxID2025,lynx,train,1015,1015,1.0,1030225
528,LynxID2025,lynx,train,836,836,1.0,698896
529,LynxID2025,lynx,train,649,649,1.0,421201
530,LynxID2025,lynx,test,1746,1746,1.0,3048516
531,LynxID2025,lynx,train,1189,1189,1.0,1413721
532,LynxID2025,lynx,train,774,774,1.0,599076
533,LynxID2025,lynx,train,593,593,1.0,351649
534,LynxID2025,lynx,train,2437,2437,1.0,5938969
535,LynxID2025,lynx,train,541,541,1.0,292681
536,LynxID2025,lynx,train,1332,1332,1.0,1774224
537,LynxID2025,lynx,test,1819,1819,1.0,3308761
538,LynxID2025,lynx,train,1873,1873,1.0,3508129
539,LynxID2025,lynx,train,505,505,1.0,255025
540,LynxID2025,lynx,train,1468,1468,1.0,2155024
541,LynxID2025,lynx,train,1259,1259,1.0,1585081
542,LynxID2025,lynx,train,648,648,1.0,419904
543,LynxID2025,lynx,train,1099,1099,1.0,1207801
544,LynxID2025,lynx,test,1252,1252,1.0,1567504
545,LynxID2025,lynx,train,665,665,1.0,442225
546,LynxID2025,lynx,train,731,731,1.0,534361
547,LynxID2025,lynx,test,2016,2016,1.0,4064256
548,LynxID2025,lynx,train,1267,1267,1.0,1605289
549,LynxID2025,lynx,test,1115,1115,1.0,1243225
550,LynxID2025,lynx,train,793,793,1.0,628849
551,LynxID2025,lynx,test,1008,1008,1.0,1016064
552,LynxID2025,lynx,test,1988,1988,1.0,3952144
553,LynxID2025,lynx,train,755,755,1.0,570025
554,LynxID2025,lynx,train,1105,1105,1.0,1221025
555,LynxID2025,lynx,test,810,810,1.0,656100
556,LynxID2025,lynx,train,1267,1267,1.0,1605289
557,LynxID2025,lynx,train,917,917,1.0,840889
558,LynxID2025,lynx,train,745,745,1.0,555025
559,LynxID2025,lynx,test,644,644,1.0,414736
560,LynxID2025,lynx,train,1277,1277,1.0,1630729
561,LynxID2025,lynx,train,1782,1782,1.0,3175524
562,LynxID2025,lynx,test,2106,2106,1.0,4435236
563,LynxID2025,lynx,train,811,811,1.0,657721
564,LynxID2025,lynx,train,270,270,1.0,72900
565,LynxID2025,lynx,test,1945,1945,1.0,3783025
566,LynxID2025,lynx,train,882,882,1.0,777924
567,LynxID2025,lynx,test,691,691,1.0,477481
568,LynxID2025,lynx,train,1764,1764,1.0,3111696
569,LynxID2025,lynx,test,763,763,1.0,582169
570,LynxID2025,lynx,test,1979,1979,1.0,3916441
571,LynxID2025,lynx,train,714,714,1.0,509796
572,LynxID2025,lynx,train,395,395,1.0,156025
573,LynxID2025,lynx,test,1196,1196,1.0,1430416
574,LynxID2025,lynx,train,601,601,1.0,361201
575,LynxID2025,lynx,train,973,973,1.0,946729
576,LynxID2025,lynx,train,1332,1332,1.0,1774224
577,LynxID2025,lynx,test,1871,1871,1.0,3500641
578,LynxID2025,lynx,test,1693,1693,1.0,2866249
579,LynxID2025,lynx,test,1387,1387,1.0,1923769
580,LynxID2025,lynx,test,1225,1225,1.0,1500625
581,LynxID2025,lynx,train,811,811,1.0,657721
582,LynxID2025,lynx,train,721,721,1.0,519841
583,LynxID2025,lynx,test,1148,1148,1.0,1317904
584,LynxID2025,lynx,test,1440,1440,1.0,2073600
585,LynxID2025,lynx,train,1077,1077,1.0,1159929
586,LynxID2025,lynx,train,3383,3383,1.0,11444689
587,LynxID2025,lynx,train,721,721,1.0,519841
588,LynxID2025,lynx,test,2053,2053,1.0,4214809
589,LynxID2025,lynx,test,1764,1764,1.0,3111696
590,LynxID2025,lynx,train,4337,4337,1.0,18809569
591,LynxID2025,lynx,test,666,666,1.0,443556
592,LynxID2025,lynx,test,784,784,1.0,614656
593,LynxID2025,lynx,train,3455,3455,1.0,11937025
594,LynxID2025,lynx,test,1045,1045,1.0,1092025
595,LynxID2025,lynx,test,629,629,1.0,395641
596,LynxID2025,lynx,train,1259,1259,1.0,1585081
597,LynxID2025,lynx,train,791,791,1.0,625681
598,LynxID2025,lynx,train,882,882,1.0,777924
599,LynxID2025,lynx,test,619,619,1.0,383161
600,LynxID2025,lynx,train,1033,1033,1.0,1067089
601,LynxID2025,lynx,train,559,559,1.0,312481
602,LynxID2025,lynx,test,745,745,1.0,555025
603,LynxID2025,lynx,test,1099,1099,1.0,1207801
604,LynxID2025,lynx,train,1890,1890,1.0,3572100
605,LynxID2025,lynx,train,1890,1890,1.0,3572100
606,LynxID2025,lynx,train,1087,1087,1.0,1181569
607,LynxID2025,lynx,train,583,583,1.0,339889
608,LynxID2025,lynx,train,1375,1375,1.0,1890625
609,LynxID2025,lynx,train,433,433,1.0,187489
610,LynxID2025,lynx,train,3175,3175,1.0,10080625
611,LynxID2025,lynx,test,667,667,1.0,444889
612,LynxID2025,lynx,train,431,431,1.0,185761
613,LynxID2025,lynx,train,619,619,1.0,383161
614,LynxID2025,lynx,train,1627,1627,1.0,2647129
615,LynxID2025,lynx,train,3600,3600,1.0,12960000
616,LynxID2025,lynx,train,539,539,1.0,290521
617,LynxID2025,lynx,train,1315,1315,1.0,1729225
618,LynxID2025,lynx,train,899,899,1.0,808201
619,LynxID2025,lynx,train,3252,3252,1.0,10575504
620,LynxID2025,lynx,test,953,953,1.0,908209
621,LynxID2025,lynx,train,1036,1036,1.0,1073296
622,LynxID2025,lynx,train,1801,1801,1.0,3243601
623,LynxID2025,lynx,train,1315,1315,1.0,1729225
624,LynxID2025,lynx,train,1188,1188,1.0,1411344
625,LynxID2025,lynx,test,2251,2251,1.0,5067001
626,LynxID2025,lynx,test,1476,1476,1.0,2178576
627,LynxID2025,lynx,train,997,997,1.0,994009
628,LynxID2025,lynx,test,721,721,1.0,519841
629,LynxID2025,lynx,train,1115,1115,1.0,1243225
630,LynxID2025,lynx,test,2161,2161,1.0,4669921
631,LynxID2025,lynx,train,846,846,1.0,715716
632,LynxID2025,lynx,train,2268,2268,1.0,5143824
633,LynxID2025,lynx,train,1783,1783,1.0,3179089
634,LynxID2025,lynx,train,601,601,1.0,361201
635,LynxID2025,lynx,train,1189,1189,1.0,1413721
636,LynxID2025,lynx,test,739,739,1.0,546121
637,LynxID2025,lynx,train,611,611,1.0,373321
638,LynxID2025,lynx,train,1170,1170,1.0,1368900
639,LynxID2025,lynx,train,299,299,1.0,89401
640,LynxID2025,lynx,train,504,504,1.0,254016
641,LynxID2025,lynx,train,1278,1278,1.0,1633284
642,LynxID2025,lynx,train,738,738,1.0,544644
643,LynxID2025,lynx,test,738,738,1.0,544644
644,LynxID2025,lynx,train,2358,2358,1.0,5560164
645,LynxID2025,lynx,test,1225,1225,1.0,1500625
646,LynxID2025,lynx,train,593,593,1.0,351649
647,LynxID2025,lynx,train,1422,1422,1.0,2022084
648,LynxID2025,lynx,test,485,485,1.0,235225
649,LynxID2025,lynx,test,1609,1609,1.0,2588881
650,LynxID2025,lynx,train,709,709,1.0,502681
651,LynxID2025,lynx,test,775,775,1.0,600625
652,LynxID2025,lynx,train,655,655,1.0,429025
653,LynxID2025,lynx,train,577,577,1.0,332929
654,LynxID2025,lynx,train,773,773,1.0,597529
655,LynxID2025,lynx,test,197,197,1.0,38809
656,LynxID2025,lynx,test,1765,1765,1.0,3115225
657,LynxID2025,lynx,train,883,883,1.0,779689
658,LynxID2025,lynx,train,424,424,1.0,179776
659,LynxID2025,lynx,train,1185,1185,1.0,1404225
660,LynxID2025,lynx,train,1333,1333,1.0,1776889
661,LynxID2025,lynx,train,3869,3869,1.0,14969161
662,LynxID2025,lynx,test,1296,1296,1.0,1679616
663,LynxID2025,lynx,train,1052,1052,1.0,1106704
664,LynxID2025,lynx,train,937,937,1.0,877969
665,LynxID2025,lynx,train,872,872,1.0,760384
666,LynxID2025,lynx,train,703,703,1.0,494209
667,LynxID2025,lynx,train,973,973,1.0,946729
668,LynxID2025,lynx,train,1314,1314,1.0,1726596
669,LynxID2025,lynx,test,1429,1429,1.0,2042041
670,LynxID2025,lynx,test,936,936,1.0,876096
671,LynxID2025,lynx,train,629,629,1.0,395641
672,LynxID2025,lynx,test,313,313,1.0,97969
673,LynxID2025,lynx,test,1189,1189,1.0,1413721
674,LynxID2025,lynx,train,529,529,1.0,279841
675,LynxID2025,lynx,train,1368,1368,1.0,1871424
676,LynxID2025,lynx,test,1693,1693,1.0,2866249
677,LynxID2025,lynx,train,737,737,1.0,543169
678,LynxID2025,lynx,test,2484,2484,1.0,6170256
679,LynxID2025,lynx,train,820,820,1.0,672400
680,LynxID2025,lynx,train,719,719,1.0,516961
681,LynxID2025,lynx,train,395,395,1.0,156025
682,LynxID2025,lynx,train,1602,1602,1.0,2566404
683,LynxID2025,lynx,test,1746,1746,1.0,3048516
684,LynxID2025,lynx,train,1115,1115,1.0,1243225
685,LynxID2025,lynx,test,1711,1711,1.0,2927521
686,LynxID2025,lynx,train,1591,1591,1.0,2531281
687,LynxID2025,lynx,train,1296,1296,1.0,1679616
688,LynxID2025,lynx,train,415,415,1.0,172225
689,LynxID2025,lynx,train,305,305,1.0,93025
690,LynxID2025,lynx,test,667,667,1.0,444889
691,LynxID2025,lynx,train,1782,1782,1.0,3175524
692,LynxID2025,lynx,train,277,277,1.0,76729
693,LynxID2025,lynx,train,937,937,1.0,877969
694,LynxID2025,lynx,test,1639,1639,1.0,2686321
695,LynxID2025,lynx,train,475,475,1.0,225625
696,LynxID2025,lynx,train,1720,1720,1.0,2958400
697,LynxID2025,lynx,train,1709,1709,1.0,2920681
698,LynxID2025,lynx,train,1025,1025,1.0,1050625
699,LynxID2025,lynx,test,1403,1403,1.0,1968409
700,LynxID2025,lynx,train,2995,2995,1.0,8970025
701,LynxID2025,lynx,train,1592,1592,1.0,2534464
702,LynxID2025,lynx,train,793,793,1.0,628849
703,LynxID2025,lynx,train,1062,1062,1.0,1127844
704,LynxID2025,lynx,test,684,684,1.0,467856
705,LynxID2025,lynx,train,667,667,1.0,444889
706,LynxID2025,lynx,train,1187,1187,1.0,1408969
707,LynxID2025,lynx,test,1099,1099,1.0,1207801
708,LynxID2025,lynx,train,1279,1279,1.0,1635841
709,LynxID2025,lynx,train,1459,1459,1.0,2128681
710,LynxID2025,lynx,train,676,676,1.0,456976
711,LynxID2025,lynx,test,1063,1063,1.0,1129969
712,LynxID2025,lynx,test,1171,1171,1.0,1371241
713,LynxID2025,lynx,test,593,593,1.0,351649
714,LynxID2025,lynx,train,748,748,1.0,559504
715,LynxID2025,lynx,test,1664,1664,1.0,2768896
716,LynxID2025,lynx,train,972,972,1.0,944784
717,LynxID2025,lynx,train,2491,2491,1.0,6205081
718,LynxID2025,lynx,train,1387,1387,1.0,1923769
719,LynxID2025,lynx,test,1691,1691,1.0,2859481
720,LynxID2025,lynx,train,1706,1706,1.0,2910436
721,LynxID2025,lynx,train,449,449,1.0,201601
722,LynxID2025,lynx,test,1591,1591,1.0,2531281
723,LynxID2025,lynx,train,712,712,1.0,506944
724,LynxID2025,lynx,test,1801,1801,1.0,3243601
725,LynxID2025,lynx,train,1180,1180,1.0,1392400
726,LynxID2025,lynx,test,853,853,1.0,727609
727,LynxID2025,lynx,train,1944,1944,1.0,3779136
728,LynxID2025,lynx,train,792,792,1.0,627264
729,LynxID2025,lynx,train,637,637,1.0,405769
730,LynxID2025,lynx,test,2196,2196,1.0,4822416
731,LynxID2025,lynx,train,712,712,1.0,506944
732,LynxID2025,lynx,train,2628,2628,1.0,6906384
733,LynxID2025,lynx,train,397,397,1.0,157609
734,LynxID2025,lynx,test,847,847,1.0,717409
735,LynxID2025,lynx,test,1871,1871,1.0,3500641
736,LynxID2025,lynx,train,757,757,1.0,573049
737,LynxID2025,lynx,train,1088,1088,1.0,1183744
738,LynxID2025,lynx,test,1548,1548,1.0,2396304
739,LynxID2025,lynx,test,737,737,1.0,543169
740,LynxID2025,lynx,train,649,649,1.0,421201
741,LynxID2025,lynx,test,548,548,1.0,300304
742,LynxID2025,lynx,train,469,469,1.0,219961
743,LynxID2025,lynx,train,809,809,1.0,654481
744,LynxID2025,lynx,train,1331,1331,1.0,1771561
745,LynxID2025,lynx,train,829,829,1.0,687241
746,LynxID2025,lynx,train,3205,3205,1.0,10272025
747,LynxID2025,lynx,train,1279,1279,1.0,1635841
748,LynxID2025,lynx,train,2123,2123,1.0,4507129
749,LynxID2025,lynx,test,990,990,1.0,980100
750,LynxID2025,lynx,test,559,559,1.0,312481
751,LynxID2025,lynx,test,727,727,1.0,528529
752,LynxID2025,lynx,train,775,775,1.0,600625
753,LynxID2025,lynx,test,1312,1312,1.0,1721344
754,LynxID2025,lynx,train,647,647,1.0,418609
755,LynxID2025,lynx,train,637,637,1.0,405769
756,LynxID2025,lynx,train,853,853,1.0,727609
757,LynxID2025,lynx,train,476,476,1.0,226576
758,LynxID2025,lynx,train,1087,1087,1.0,1181569
759,LynxID2025,lynx,train,548,548,1.0,300304
760,LynxID2025,lynx,test,2521,2521,1.0,6355441
761,LynxID2025,lynx,test,737,737,1.0,543169
762,LynxID2025,lynx,train,601,601,1.0,361201
763,LynxID2025,lynx,train,738,738,1.0,544644
764,LynxID2025,lynx,test,757,757,1.0,573049
765,LynxID2025,lynx,train,935,935,1.0,874225
766,LynxID2025,lynx,test,907,907,1.0,822649
767,LynxID2025,lynx,train,745,745,1.0,555025
768,LynxID2025,lynx,train,943,943,1.0,889249
769,LynxID2025,lynx,train,702,702,1.0,492804
770,LynxID2025,lynx,test,1160,1160,1.0,1345600
771,LynxID2025,lynx,train,817,817,1.0,667489
772,LynxID2025,lynx,train,504,504,1.0,254016
773,LynxID2025,lynx,train,864,864,1.0,746496
774,LynxID2025,lynx,train,594,594,1.0,352836
775,LynxID2025,lynx,train,883,883,1.0,779689
776,LynxID2025,lynx,test,991,991,1.0,982081
777,LynxID2025,lynx,train,701,701,1.0,491401
778,LynxID2025,lynx,train,1045,1045,1.0,1092025
779,LynxID2025,lynx,train,2843,2843,1.0,8082649
780,LynxID2025,lynx,train,728,728,1.0,529984
781,LynxID2025,lynx,test,737,737,1.0,543169
782,LynxID2025,lynx,test,739,739,1.0,546121
783,LynxID2025,lynx,train,637,637,1.0,405769
784,LynxID2025,lynx,test,2161,2161,1.0,4669921
785,LynxID2025,lynx,train,2503,2503,1.0,6265009
786,LynxID2025,lynx,test,925,925,1.0,855625
787,LynxID2025,lynx,test,737,737,1.0,543169
788,LynxID2025,lynx,train,511,511,1.0,261121
789,LynxID2025,lynx,train,721,721,1.0,519841
790,LynxID2025,lynx,test,1693,1693,1.0,2866249
791,LynxID2025,lynx,test,539,539,1.0,290521
792,LynxID2025,lynx,train,779,779,1.0,606841
793,LynxID2025,lynx,test,825,825,1.0,680625
794,LynxID2025,lynx,test,810,810,1.0,656100
795,LynxID2025,lynx,test,1116,1116,1.0,1245456
796,LynxID2025,lynx,train,1152,1152,1.0,1327104
797,LynxID2025,lynx,test,1135,1135,1.0,1288225
798,LynxID2025,lynx,test,1772,1772,1.0,3139984
799,LynxID2025,lynx,train,865,865,1.0,748225
800,LynxID2025,lynx,test,577,577,1.0,332929
801,LynxID2025,lynx,train,900,900,1.0,810000
802,LynxID2025,lynx,train,1135,1135,1.0,1288225
803,LynxID2025,lynx,train,5795,5795,1.0,33582025
804,LynxID2025,lynx,test,871,871,1.0,758641
805,LynxID2025,lynx,train,1015,1015,1.0,1030225
806,LynxID2025,lynx,train,1639,1639,1.0,2686321
807,LynxID2025,lynx,train,1511,1511,1.0,2283121
808,LynxID2025,lynx,test,1530,1530,1.0,2340900
809,LynxID2025,lynx,train,937,937,1.0,877969
810,LynxID2025,lynx,train,847,847,1.0,717409
811,LynxID2025,lynx,train,709,709,1.0,502681
812,LynxID2025,lynx,train,1081,1081,1.0,1168561
813,LynxID2025,lynx,train,1555,1555,1.0,2418025
814,LynxID2025,lynx,train,907,907,1.0,822649
815,LynxID2025,lynx,train,775,775,1.0,600625
816,LynxID2025,lynx,train,648,648,1.0,419904
817,LynxID2025,lynx,test,720,720,1.0,518400
818,LynxID2025,lynx,train,611,611,1.0,373321
819,LynxID2025,lynx,test,925,925,1.0,855625
820,LynxID2025,lynx,train,505,505,1.0,255025
821,LynxID2025,lynx,train,558,558,1.0,311364
822,LynxID2025,lynx,train,1207,1207,1.0,1456849
823,LynxID2025,lynx,train,1387,1387,1.0,1923769
824,LynxID2025,lynx,test,1441,1441,1.0,2076481
825,LynxID2025,lynx,train,1081,1081,1.0,1168561
826,LynxID2025,lynx,train,1144,1144,1.0,1308736
827,LynxID2025,lynx,train,864,864,1.0,746496
828,LynxID2025,lynx,train,829,829,1.0,687241
829,LynxID2025,lynx,train,1062,1062,1.0,1127844
830,LynxID2025,lynx,train,691,691,1.0,477481
831,LynxID2025,lynx,train,667,667,1.0,444889
832,LynxID2025,lynx,train,1008,1008,1.0,1016064
833,LynxID2025,lynx,train,1206,1206,1.0,1454436
834,LynxID2025,lynx,train,2791,2791,1.0,7789681
835,LynxID2025,lynx,train,627,627,1.0,393129
836,LynxID2025,lynx,train,2447,2447,1.0,5987809
837,LynxID2025,lynx,train,1261,1261,1.0,1590121
838,LynxID2025,lynx,train,539,539,1.0,290521
839,LynxID2025,lynx,train,682,682,1.0,465124
840,LynxID2025,lynx,test,665,665,1.0,442225
841,LynxID2025,lynx,train,2357,2357,1.0,5555449
842,LynxID2025,lynx,train,1036,1036,1.0,1073296
843,LynxID2025,lynx,train,457,457,1.0,208849
844,LynxID2025,lynx,train,2448,2448,1.0,5992704
845,LynxID2025,lynx,train,925,925,1.0,855625
846,LynxID2025,lynx,train,1027,1027,1.0,1054729
847,LynxID2025,lynx,train,1313,1313,1.0,1723969
848,LynxID2025,lynx,train,1591,1591,1.0,2531281
849,LynxID2025,lynx,test,1621,1621,1.0,2627641
850,LynxID2025,lynx,train,847,847,1.0,717409
851,LynxID2025,lynx,train,1016,1016,1.0,1032256
852,LynxID2025,lynx,train,1225,1225,1.0,1500625
853,LynxID2025,lynx,train,162,162,1.0,26244
854,LynxID2025,lynx,train,647,647,1.0,418609
855,LynxID2025,lynx,test,2538,2538,1.0,6441444
856,LynxID2025,lynx,train,577,577,1.0,332929
857,LynxID2025,lynx,train,2575,2575,1.0,6630625
858,LynxID2025,lynx,train,775,775,1.0,600625
859,LynxID2025,lynx,test,1368,1368,1.0,1871424
860,LynxID2025,lynx,train,181,181,1.0,32761
861,LynxID2025,lynx,train,395,395,1.0,156025
862,LynxID2025,lynx,train,936,936,1.0,876096
863,LynxID2025,lynx,train,421,421,1.0,177241
864,LynxID2025,lynx,train,1710,1710,1.0,2924100
865,LynxID2025,lynx,test,2106,2106,1.0,4435236
866,LynxID2025,lynx,train,2052,2052,1.0,4210704
867,LynxID2025,lynx,train,1062,1062,1.0,1127844
868,LynxID2025,lynx,train,737,737,1.0,543169
869,LynxID2025,lynx,train,1421,1421,1.0,2019241
870,LynxID2025,lynx,train,485,485,1.0,235225
871,LynxID2025,lynx,test,1549,1549,1.0,2399401
872,LynxID2025,lynx,test,1315,1315,1.0,1729225
873,LynxID2025,lynx,train,1063,1063,1.0,1129969
874,LynxID2025,lynx,test,793,793,1.0,628849
875,LynxID2025,lynx,train,449,449,1.0,201601
876,LynxID2025,lynx,train,379,379,1.0,143641
877,LynxID2025,lynx,train,649,649,1.0,421201
878,LynxID2025,lynx,train,845,845,1.0,714025
879,LynxID2025,lynx,train,637,637,1.0,405769
880,LynxID2025,lynx,train,1135,1135,1.0,1288225
881,LynxID2025,lynx,test,2357,2357,1.0,5555449
882,LynxID2025,lynx,train,865,865,1.0,748225
883,LynxID2025,lynx,train,541,541,1.0,292681
884,LynxID2025,lynx,train,1243,1243,1.0,1545049
885,LynxID2025,lynx,train,521,521,1.0,271441
886,LynxID2025,lynx,test,2682,2682,1.0,7193124
887,LynxID2025,lynx,test,2232,2232,1.0,4981824
888,LynxID2025,lynx,train,1385,1385,1.0,1918225
889,LynxID2025,lynx,train,1385,1385,1.0,1918225
890,LynxID2025,lynx,train,1349,1349,1.0,1819801
891,LynxID2025,lynx,train,2167,2167,1.0,4695889
892,LynxID2025,lynx,train,1324,1324,1.0,1752976
893,LynxID2025,lynx,test,547,547,1.0,299209
894,LynxID2025,lynx,train,1753,1753,1.0,3073009
895,LynxID2025,lynx,train,901,901,1.0,811801
896,LynxID2025,lynx,train,1011,1011,1.0,1022121
897,LynxID2025,lynx,test,595,595,1.0,354025
898,LynxID2025,lynx,train,781,781,1.0,609961
899,LynxID2025,lynx,train,619,619,1.0,383161
900,LynxID2025,lynx,train,648,648,1.0,419904
901,LynxID2025,lynx,train,4319,4319,1.0,18653761
902,LynxID2025,lynx,train,811,811,1.0,657721
903,LynxID2025,lynx,train,1080,1080,1.0,1166400
904,LynxID2025,lynx,test,1009,1009,1.0,1018081
905,LynxID2025,lynx,train,1369,1369,1.0,1874161
906,LynxID2025,lynx,train,937,937,1.0,877969
907,LynxID2025,lynx,test,2465,2465,1.0,6076225
908,LynxID2025,lynx,train,1007,1007,1.0,1014049
909,LynxID2025,lynx,train,701,701,1.0,491401
910,LynxID2025,lynx,train,666,666,1.0,443556
911,LynxID2025,lynx,train,739,739,1.0,546121
912,LynxID2025,lynx,train,1116,1116,1.0,1245456
913,LynxID2025,lynx,train,1645,1645,1.0,2706025
914,LynxID2025,lynx,train,721,721,1.0,519841
915,LynxID2025,lynx,test,1909,1909,1.0,3644281
916,LynxID2025,lynx,train,1063,1063,1.0,1129969
917,LynxID2025,lynx,test,973,973,1.0,946729
918,LynxID2025,lynx,train,655,655,1.0,429025
919,LynxID2025,lynx,train,539,539,1.0,290521
920,LynxID2025,lynx,test,937,937,1.0,877969
921,LynxID2025,lynx,train,1297,1297,1.0,1682209
922,LynxID2025,lynx,train,1404,1404,1.0,1971216
923,LynxID2025,lynx,train,702,702,1.0,492804
924,LynxID2025,lynx,train,847,847,1.0,717409
925,LynxID2025,lynx,train,1459,1459,1.0,2128681
926,LynxID2025,lynx,train,2149,2149,1.0,4618201
927,LynxID2025,lynx,train,739,739,1.0,546121
928,LynxID2025,lynx,train,919,919,1.0,844561
929,LynxID2025,lynx,train,701,701,1.0,491401
930,LynxID2025,lynx,train,1170,1170,1.0,1368900
931,LynxID2025,lynx,train,971,971,1.0,942841
932,LynxID2025,lynx,train,1170,1170,1.0,1368900
933,LynxID2025,lynx,train,889,889,1.0,790321
934,LynxID2025,lynx,train,1062,1062,1.0,1127844
935,LynxID2025,lynx,train,505,505,1.0,255025
936,LynxID2025,lynx,train,667,667,1.0,444889
937,LynxID2025,lynx,train,757,757,1.0,573049
938,LynxID2025,lynx,train,559,559,1.0,312481
939,LynxID2025,lynx,test,1519,1519,1.0,2307361
940,LynxID2025,lynx,train,2358,2358,1.0,5560164
941,LynxID2025,lynx,test,2933,2933,1.0,8602489
942,LynxID2025,lynx,train,637,637,1.0,405769
943,LynxID2025,lynx,train,739,739,1.0,546121
944,LynxID2025,lynx,train,955,955,1.0,912025
945,LynxID2025,lynx,test,901,901,1.0,811801
946,LynxID2025,lynx,train,2375,2375,1.0,5640625
947,LynxID2025,lynx,train,937,937,1.0,877969
948,LynxID2025,lynx,train,595,595,1.0,354025
949,LynxID2025,lynx,train,1753,1753,1.0,3073009
950,LynxID2025,lynx,train,1339,1339,1.0,1792921
951,LynxID2025,lynx,test,745,745,1.0,555025
952,LynxID2025,lynx,train,504,504,1.0,254016
953,LynxID2025,lynx,train,989,989,1.0,978121
954,LynxID2025,lynx,train,721,721,1.0,519841
955,LynxID2025,lynx,train,403,403,1.0,162409
956,LynxID2025,lynx,train,842,842,1.0,708964
957,LynxID2025,lynx,train,702,702,1.0,492804
958,LynxID2025,lynx,train,612,612,1.0,374544
959,LynxID2025,lynx,train,457,457,1.0,208849
960,LynxID2025,lynx,train,1081,1081,1.0,1168561
961,LynxID2025,lynx,train,1007,1007,1.0,1014049
962,LynxID2025,lynx,test,1078,1078,1.0,1162084
963,LynxID2025,lynx,test,745,745,1.0,555025
964,LynxID2025,lynx,test,2322,2322,1.0,5391684
965,LynxID2025,lynx,train,990,990,1.0,980100
966,LynxID2025,lynx,train,799,799,1.0,638401
967,LynxID2025,lynx,train,511,511,1.0,261121
968,LynxID2025,lynx,train,1458,1458,1.0,2125764
969,LynxID2025,lynx,test,2232,2232,1.0,4981824
970,LynxID2025,lynx,train,493,493,1.0,243049
971,LynxID2025,lynx,train,979,979,1.0,958441
972,LynxID2025,lynx,train,1477,1477,1.0,2181529
973,LynxID2025,lynx,train,737,737,1.0,543169
974,LynxID2025,lynx,train,1099,1099,1.0,1207801
975,LynxID2025,lynx,train,613,613,1.0,375769
976,LynxID2025,lynx,train,1225,1225,1.0,1500625
